book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards
25937.The_Girl_With_The_Golden_Eyes,25937,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348068468i/25937.jpg,The Girl With The Golden Eyes,"['La Comedie Humaine', 'Etudes de moeurs : Scenes de la vie parisienne', 'The Thirteen']",,"['Henri de Marsay', 'Marquis de Roquenrolles', 'Marquise de San-Real', 'Paquita Valdez', 'Ferragus XXIII', 'Lord Dudley']",English,1833,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honore de Balzac,72,Paperback,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', '19th Century', 'Romance']",115,"2,234",2097,209,3.29,"{'5 Stars': 294, '4 Stars': 554, '3 Stars': 811, '2 Stars': 332, '1 Star': 106}",[]
2595138-the-gargoyle,2595138,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1368598513i/2595138.jpg,The Gargoyle,,"['Germany', 'Japan', 'England', 'Italy', 'Iceland']",['Marianne Engel'],English,2008,https://www.goodreads.com/author/show/149883.Andrew_Davidson,Andrew  Davidson,468,Hardcover,"['Fiction', 'Fantasy', 'Historical Fiction', 'Romance', 'Historical', 'Gothic', 'Contemporary']","1,557",33.8k,50056,6019,3.97,"{'5 Stars': 19084, '4 Stars': 16801, '3 Stars': 9392, '2 Stars': 3248, '1 Star': 1531}","['Sunburst Award for Canadian Novel (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']"
25962852-the-blossoming-of-rose-campbell,25962852,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1437647230i/25962852.jpg,The Blossoming of Rose Campbell,['Eight Cousins'],"['Boston, Massachusetts']","['Rose Campbell', 'Dr. Alec Campbell']",English,1876,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,Louisa May Alcott,420,Paperback,"['Classics', 'Fiction', 'Young Adult', 'Romance', 'Historical Fiction', 'Childrens', 'Historical']",371,13k,23708,797,4.04,"{'5 Stars': 9477, '4 Stars': 7843, '3 Stars': 4825, '2 Stars': 1097, '1 Star': 466}",[]
259941.Pushkin_House,259941,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347655722i/259941.jpg,Pushkin House,,,,English,1964,https://www.goodreads.com/author/show/8510980.Andrei_Bitov,Andrei Bitov,384,Paperback,"['Russia', 'Fiction', 'Russian Literature', 'Literature', 'Contemporary', 'Novels', '20th Century']",16,"1,080",385,30,3.78,"{'5 Stars': 113, '4 Stars': 126, '3 Stars': 108, '2 Stars': 25, '1 Star': 13}",['Brucke-Berlin-Preis (Brucke Berlin Literature and Translation Prize) for Rosemarie Tietze (2008)']
26016306-te-retrouver,26016306,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438373994i/26016306.jpg,Te retrouver,,,,French,2013,https://www.goodreads.com/author/show/591239.Fabio_Volo,Fabio Volo,363,Paperback,['Fiction'],28,412,1148,71,3.44,"{'5 Stars': 181, '4 Stars': 351, '3 Stars': 437, '2 Stars': 145, '1 Star': 34}",[]
260676.Behind_a_Mask_Or_a_Woman_s_Power,260676,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348036900i/260676.jpg,"Behind a Mask, Or, a Woman's Power",,"['England', 'United Kingdom']","['Jean Muir', 'Gerald Coventry', 'Edward ""Ned"" Coventry', 'Bella Coventry', 'Lucia Beaufort', 'John Coventry', 'Hester Dean', 'Pauline Valary', 'Manuel Laroche', 'Gilbert Redmond', 'Barbara Saint Just', 'Richard Trevlyn', 'Lady Alice Trevlyn', 'Lillian Trevlyn', 'Paul Jex', 'Maurice Treherne', 'Octavia Treherne', 'Edith Snowdon', 'Sir Jasper Treherne']",English,1866,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,Louisa May Alcott,117,Hardcover,"['Classics', 'Fiction', 'Historical Fiction', 'Mystery', '19th Century', 'Romance', 'Audiobook']",151,"2,789",2485,419,3.83,"{'5 Stars': 606, '4 Stars': 1073, '3 Stars': 622, '2 Stars': 155, '1 Star': 29}",[]
2612.The_Tipping_Point,2612,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1473396980i/2612.jpg,The Tipping Point: How Little Things Can Make a Big Difference,,,,English,2002,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,Malcolm Gladwell,301,Paperback,"['Nonfiction', 'Business', 'Psychology', 'Self Help', 'Sociology', 'Science', 'Audiobook']",19.6k,751k,834832,16820,4.01,"{'5 Stars': 308682, '4 Stars': 305783, '3 Stars': 159784, '2 Stars': 38079, '1 Star': 22504}",[]
261240.The_Cask_of_Amontillado,261240,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327936575i/261240.jpg,The Cask of Amontillado,,['Italy'],"['Montresor', 'Fortunato (The Cask of Amontillado)', 'Luchesi']",English,1846,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,24,Paperback,"['Classics', 'Short Stories', 'Horror', 'Fiction', 'Gothic', 'School', 'Mystery']",429,17.3k,84108,2762,4.08,"{'5 Stars': 32323, '4 Stars': 30768, '3 Stars': 16879, '2 Stars': 3369, '1 Star': 769}",[]
2615.The_Innovator_s_Dilemma,2615,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347654027i/2615.jpg,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,,,,English,1997,https://www.goodreads.com/author/show/1792.Clayton_M_Christensen,Clayton M. Christensen,320,Paperback,"['Business', 'Nonfiction', 'Entrepreneurship', 'Management', 'Leadership', 'Technology', 'Buisness']","5,164",158k,57376,1607,4.05,"{'5 Stars': 24627, '4 Stars': 18223, '3 Stars': 9406, '2 Stars': 3003, '1 Star': 2117}",[]
2623.Great_Expectations,2623,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631687432i/2623.jpg,Great Expectations,,,"['Miss Havisham', 'Pip', 'Joseph ""Joe"" Gargery', 'Abel Magwitch', 'Herbert Pocket', 'John Wemmick', 'Dolge Orlick', 'Jaggers', 'Estella', 'Compeyson']",English,1861,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,544,Paperback,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', 'School', 'Novels', 'Classic Literature']",37.8k,620k,842617,23925,3.8,"{'5 Stars': 265385, '4 Stars': 281173, '3 Stars': 190927, '2 Stars': 68975, '1 Star': 36157}","['Audie Award for Classic (2010)', ""Premiia imeni Maksima Ril's'kogo (1993)""]"
26264941-the-development-alternative,26264941,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442827178i/26264941.jpg,The Development Alternative: Powerful Strategies for Unparalleled Business Results,,,,,2014,https://www.goodreads.com/author/show/10769050.Sophia_Sanchez,Sophia Sanchez,144,Paperback,,27,27,2,1,4.5,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}",[]
2627376-masterman-ready,2627376,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348279084i/2627376.jpg,Masterman Ready,,,,English,1841,https://www.goodreads.com/author/show/4099543.Frederick_Marryat,Frederick Marryat,290,Paperback,"['Fiction', 'Classics', 'Adventure', 'Historical Fiction', 'British Literature', 'Childrens', 'Novels']",15,168,227,17,3.84,"{'5 Stars': 71, '4 Stars': 73, '3 Stars': 60, '2 Stars': 22, '1 Star': 1}",[]
26329.Emotional_Intelligence,26329,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388185411i/26329.jpg,Emotional Intelligence: Why It Can Matter More Than IQ,,,"['Matilda Crabtree', 'Joyce Andrews']",English,1995,https://www.goodreads.com/author/show/829.Daniel_Goleman,Daniel Goleman,352,Hardcover,"['Psychology', 'Nonfiction', 'Self Help', 'Business', 'Personal Development', 'Leadership', 'Science']",21.6k,254k,128516,4867,4.05,"{'5 Stars': 49622, '4 Stars': 46517, '3 Stars': 24504, '2 Stars': 5532, '1 Star': 2341}",[]
264.The_Portrait_of_a_Lady,264,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1502148606i/264.jpg,The Portrait of a Lady,['The Portrait of a Lady (2 volumes)'],"['England', 'Rome', 'Florence, Tuscany', 'Italy']","['Isabel Archer', 'Lydia Touchett', 'Ralph Touchett', 'Lord Warburton', 'Gilbert Osmond', 'Edward Rosier', 'Caspar Goodwood', 'Pansy Osmond', 'Madame Merle', 'Henrietta Stackpole']",English,1881,https://www.goodreads.com/author/show/159.Henry_James,Henry James,797,Paperback,"['Fiction', 'Classics', 'Literature', '19th Century', 'Historical Fiction', 'Romance', 'Novels']","5,094",121k,83203,4144,3.79,"{'5 Stars': 24690, '4 Stars': 28643, '3 Stars': 20635, '2 Stars': 6592, '1 Star': 2643}",[]
264158.The_Raven,264158,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347398489i/264158.jpg,The Raven,,,,English,1845,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,64,Paperback,"['Classics', 'Poetry', 'Horror', 'Fiction', 'Gothic', 'Short Stories', 'School']","4,201",94.9k,159479,4365,4.29,"{'5 Stars': 80841, '4 Stars': 50859, '3 Stars': 22126, '2 Stars': 4334, '1 Star': 1319}",[]
2653762-les-rois-maudits,2653762,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327978980i/2653762.jpg,Les Rois maudits,['The Accursed Kings'],['France'],"['Philippe IV of France', 'Louis X of France', 'Charles IV of France', 'Enguerrand de Marigny', 'Isabella of France', 'Marguerite of Burgundy, queen of France', 'Jeanne II of Burgundy, queen of France', 'Blanche of Burgundy', ""Mahaut d'Artois"", ""Robert d'Artois"", 'Jacques de Molay', 'Philippe V of France', 'Charles, count of Valois', ""Louis, Count d'Evreux"", ""Clemence d'Anjou, queen of France"", 'Philippe VI of France', 'Pope John XXII', 'Edward III of England', 'Thomas of Norfolk', 'Edmund of Kent', 'Hugh Despenser (The Younger)', 'Jean II of France', 'Jeanne the Lame of Burgundy, queen of France', 'Charles V of France', 'Charles de la Cerda', 'Louis III di Napoli', 'John I, duke of Berry', 'Charles II of Navarre', 'Jeanne de France, queen of Navarre', 'Roger Mortimer, 1st Earl of March', 'Philip the Bold, Duke of Burgundy', 'Philippa of Hainault', 'Edward II of England', 'Edward the Black Prince']",French,1977,https://www.goodreads.com/author/show/57294.Maurice_Druon,Maurice Druon,1620,Paperback,"['Historical Fiction', 'France', 'Fiction', 'Classics', 'Historical', 'Roman', 'French Literature']",266,"2,746",2706,102,4.54,"{'5 Stars': 1724, '4 Stars': 761, '3 Stars': 187, '2 Stars': 25, '1 Star': 9}",[]
2657.To_Kill_a_Mockingbird,2657,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1553383690i/2657.jpg,To Kill a Mockingbird,['To Kill a Mockingbird'],"['Maycomb, Alabama', 'Alabama', 'The United States of America']","['Scout Finch', 'Atticus Finch', 'Jem Finch', 'Arthur Radley', 'Mayella Ewell', 'Alexandra Hancock', 'Bob Ewell', 'Calpurnia (To Kill a Mockingbird)', 'Tom Robinson', 'Miss Maudie Atkinson', 'Dill Harris']",English,1960,https://www.goodreads.com/author/show/1825.Harper_Lee,Harper Lee,323,Paperback,"['Fiction', 'Historical Fiction', 'School', 'Literature', 'Young Adult', 'Historical', 'Read For School']",92.8k,3m,6541784,124592,4.26,"{'5 Stars': 3374694, '4 Stars': 1956277, '3 Stars': 864605, '2 Stars': 226742, '1 Star': 119466}","['Pulitzer Prize for Fiction (1961)', 'Audie Award for Classic (2007)', 'The Quill Award for Audio Book (2007)', 'National Book Award Finalist for Fiction (1961)', 'Alabama Author Award for Fiction (1961)']"
267104.He_Knew_He_Was_Right,267104,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1173281649i/267104.jpg,He Knew He Was Right,,,"['Louis Trevelyan', 'Emily Trevelyan', 'Nora Rowley', 'Sir Marmaduke Rowley', 'Lady Rowley', 'Hugh Stanbury', 'Jemima Stanbury', 'Dorothy Stanbury', 'Colonel Osborne']",English,1869,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,952,Paperback,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Literature', 'Historical Fiction', 'British Literature']",189,"6,562",6007,243,3.88,"{'5 Stars': 1910, '4 Stars': 2137, '3 Stars': 1452, '2 Stars': 359, '1 Star': 149}",[]
267745.The_Raj_Quartet,267745,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405060315i/267745.jpg,The Raj Quartet,['The Raj Quartet'],,"['Daphne Manners', 'Hari Kumar', 'Ronald Merrick']",English,1976,https://www.goodreads.com/author/show/3119.Paul_Scott,Paul Scott,1985,Mass Market Paperback,"['Fiction', 'Historical Fiction', 'India', 'Historical', 'Novels', 'Literature', 'Classics']",33,"2,454",1033,87,4.49,"{'5 Stars': 650, '4 Stars': 280, '3 Stars': 73, '2 Stars': 18, '1 Star': 12}",[]
26950.The_Custom_of_the_Country,26950,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1675953938i/26950.jpg,The Custom of the Country,,"['New York City, New York']","['Undine Spragg', 'Abner Spragg', 'Leota Spragg', 'Elmer Moffatt', 'Ralph Marvell', 'Claud Popple', 'Peter Van Degen', 'Clare Van Degen', 'Laura Fairford', 'Mabel Lipscomb', 'Charles Bowen', 'Raymond de Chelles']",English,1913,https://www.goodreads.com/author/show/16.Edith_Wharton,Edith Wharton,370,Paperback,"['Fiction', 'Classics', 'Historical Fiction', 'American', 'Literature', '20th Century', 'Novels']","1,655",29.8k,14991,1770,4.06,"{'5 Stars': 5375, '4 Stars': 6124, '3 Stars': 2702, '2 Stars': 594, '1 Star': 196}",[]
2696.The_Canterbury_Tales,2696,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1261208589i/2696.jpg,The Canterbury Tales,,,,,1400,https://www.goodreads.com/author/show/1838.Geoffrey_Chaucer,Geoffrey Chaucer,504,Paperback,"['Classics', 'Fiction', 'Poetry', 'Literature', 'School', 'Short Stories', 'Historical Fiction']",,,232960,4724,3.52,"{'5 Stars': 48484, '4 Stars': 71908, '3 Stars': 75367, '2 Stars': 27336, '1 Star': 9865}",[]
27068734-but-what-if-we-re-wrong-thinking-about-the-present-as-if-it-were-the-pa,27068734,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1454284600i/27068734.jpg,But What If We're Wrong? Thinking About the Present As If It Were the Past,,,,English,2016,https://www.goodreads.com/author/show/375.Chuck_Klosterman,Chuck Klosterman,262,Hardcover,"['Nonfiction', 'Philosophy', 'Essays', 'History', 'Audiobook', 'Science', 'Psychology']","2,049",35.3k,18044,2004,3.66,"{'5 Stars': 3626, '4 Stars': 7065, '3 Stars': 5363, '2 Stars': 1550, '1 Star': 440}",['Goodreads Choice Award Nominee for Nonfiction (2016)']
271074.Tree_of_Smoke,271074,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1480095525i/271074.jpg,Tree of Smoke,,,"['Francis X. Sands', 'William ""Skip"" Sands', 'Private James Houston', 'Major Eddie Aguinaldo', 'Sergeant Jimmy Storm', 'Dietrich Fest', 'Nguyen Hao', 'Bill Houston']",English,2004,https://www.goodreads.com/author/show/6468.Denis_Johnson,Denis Johnson,614,Hardcover,"['Fiction', 'Historical Fiction', 'War', 'Novels', 'Literature', 'Literary Fiction', 'American']","1,364",23.4k,14522,1575,3.6,"{'5 Stars': 3549, '4 Stars': 4901, '3 Stars': 3592, '2 Stars': 1612, '1 Star': 868}","['Pulitzer Prize Nominee for Fiction (2008)', 'National Book Award for Fiction (2007)', 'Dublin Literary Award Nominee (2009)']"
27269674-outland-exile,27269674,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1445791992i/27269674.jpg,Outland Exile,['Old Men and Infidels'],,,English,2015,https://www.goodreads.com/author/show/13466259.W_Clark_Boutwell,W. Clark Boutwell,394,Paperback,"['Science Fiction', 'Fiction', 'Post Apocalyptic']",8,823,98,57,4.33,"{'5 Stars': 59, '4 Stars': 24, '3 Stars': 6, '2 Stars': 6, '1 Star': 3}",[]
27323.Hiroshima,27323,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657555929i/27323.jpg,Hiroshima,,,,,1946,https://www.goodreads.com/author/show/15328.John_Hersey,John Hersey,152,Mass Market Paperback,"['History', 'Nonfiction', 'War', 'Classics', 'Japan', 'World War II', 'Historical']",,,84625,5127,4.04,"{'5 Stars': 30753, '4 Stars': 32672, '3 Stars': 16323, '2 Stars': 3479, '1 Star': 1398}",[]
273524.The_Shadow_Line,273524,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1173322209i/273524.jpg,The Shadow-Line,,,,English,1916,https://www.goodreads.com/author/show/3345.Joseph_Conrad,Joseph Conrad,192,Paperback,"['Fiction', 'Classics', 'Literature', 'English Literature', 'Adventure', 'Historical Fiction', 'Audiobook']",238,"5,865",6440,513,3.68,"{'5 Stars': 1317, '4 Stars': 2490, '3 Stars': 1973, '2 Stars': 559, '1 Star': 101}",[]
27371034-annabel-horton-lost-witch-of-salem,27371034,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1673527453i/27371034.jpg,"Annabel Horton, Lost Witch of Salem",['The Salem Witch Series'],,,English,11,https://www.goodreads.com/author/show/17717918.Olivia_Hardy_Ray,Olivia Hardy Ray,374,Kindle Edition,"['Witches', 'Historical Fiction', 'Paranormal', 'Fantasy', 'Fiction', 'Historical']",10,"2,405",140,25,4.28,"{'5 Stars': 65, '4 Stars': 57, '3 Stars': 11, '2 Stars': 6, '1 Star': 1}",[]
27494.Leaves_of_Grass,27494,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1418012204i/27494.jpg,Leaves of Grass,,"['New York City, New York', 'Washington, D.C.']",,English,1855,https://www.goodreads.com/author/show/1438.Walt_Whitman,Walt Whitman,624,Paperback,"['Poetry', 'Classics', 'Fiction', 'Literature', 'American', '19th Century', 'Philosophy']",11.8k,208k,112642,4023,4.12,"{'5 Stars': 51125, '4 Stars': 34618, '3 Stars': 18642, '2 Stars': 5483, '1 Star': 2774}","[""Premi Critica Serra d'Or de Traduccio (2015)""]"
27516645-a-village-singer,27516645,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1446863886i/27516645.jpg,A Village Singer,,,,,,https://www.goodreads.com/author/show/102920.Mary_E_Wilkins_Freeman,Mary E. Wilkins Freeman,,,,14,14,18,4,3.33,"{'5 Stars': 3, '4 Stars': 4, '3 Stars': 8, '2 Stars': 2, '1 Star': 1}",[]
2752607-the-shape-of-mercy,2752607,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320443627i/2752607.jpg,The Shape of Mercy,,['The United States of America'],"['Mercy Hayworth', 'Abigail Boyles', 'Lauren Dorough', 'Clarrisa', 'Raul']",English,2008,https://www.goodreads.com/author/show/60390.Susan_Meissner,Susan Meissner,320,Paperback,"['Historical Fiction', 'Fiction', 'Christian Fiction', 'Audiobook', 'Historical', 'Christian', 'Contemporary']",413,"7,878",8876,1394,3.96,"{'5 Stars': 2500, '4 Stars': 3991, '3 Stars': 1998, '2 Stars': 327, '1 Star': 60}","['ECPA Christian Book Award for Fiction (2009)', 'RITA Award by Romance Writers of America Nominee for Novel with Strong Romantic Elements (2009)', 'ACFW Carol Award (2009)']"
275320.Bartholomew_and_the_Oobleck,275320,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1616520654i/275320.jpg,Bartholomew and the Oobleck,['Bartholomew Cubbins'],,,English,1949,https://www.goodreads.com/author/show/61105.Dr_Seuss,Dr. Seuss,48,Hardcover,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Fantasy', 'Humor', 'Poetry']",121,"3,088",7305,457,4.04,"{'5 Stars': 2963, '4 Stars': 2281, '3 Stars': 1595, '2 Stars': 348, '1 Star': 118}",['Caldecott Medal Nominee (1950)']
27695.Nine_Coaches_Waiting,27695,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1550784765i/27695.jpg,Nine Coaches Waiting,,"['Soubirous, High Savoy', 'Savoy', 'France']","['Linda Martin', 'Philippe, Comte de Valmy', 'Leon de Valmy', 'Heloise de Valmy', 'Hyppolyte de Valmy', 'Willaim Blake', 'Raoul de Valmy', 'Mary Seddon', 'Arthur Seddon', 'Albertine the maid', 'Bernard the chauffeur', 'Berthe the maid', 'Carlo Florimond']",English,1958,https://www.goodreads.com/author/show/15590.Mary_Stewart,Mary  Stewart,352,Paperback,"['Mystery', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Suspense', 'Romantic Suspense']",824,20.5k,16574,1613,4.06,"{'5 Stars': 5998, '4 Stars': 6411, '3 Stars': 3453, '2 Stars': 564, '1 Star': 148}",[]
